Title,Type_ID,Genre_ID,Year,IMDB_Score,Netflix_Original
Yakuza Fiancé: Raise wa Tanin ga Ii,tv,"Animation, Crime, Drama",2024,7.4,FALSE
Sex/Life,tv,"Comedy, Drama, Romance",2021,5.6,FALSE
Rise of Empires: Ottoman,tv,"Documentary, Drama, History",2020,8,FALSE
Chucky,tv,"Comedy, Drama, Horror",2021,7.2,FALSE
Black Doves,tv,"Action, Drama, Mystery",2024,7.2,FALSE
,tv,"Kids, Animation",2021,,FALSE
The Mothers of Penguins,tv,"Drama, Sport",2024,7.4,FALSE
,tv,"Crime, Drama",2022,,FALSE
Peaky Blinders,tv,"Crime, Drama",2013,8.7,FALSE
The Legend of Nang Nak,tv,"History, Horror, Romance",2024,9,FALSE
The Andy Warhol Diaries,tv,"Biography, Documentary",2022,7.7,FALSE
The Believers,tv,"Crime, Drama, Thriller",2024,7.6,FALSE
,tv,Reality,2024,,FALSE
Wolfblood,tv,"Family, Fantasy",2012,7.4,FALSE
The Thundermans,tv,"Action, Comedy, Crime",2013,5.9,FALSE
The Tailor,tv,"Drama, Mystery, Thriller",2023,6.2,FALSE
Quality Assurance in Another World,tv,"Adventure, Animation, Comedy",2024,6.1,FALSE
The Sandman,tv,"Drama, Fantasy, Horror",2022,7.7,FALSE
The Double,tv,"Comedy, Drama, Romance",2024,8.2,FALSE
The Elusive Samurai,tv,"Adventure, Animation, Comedy",2024,7.3,FALSE
Sword Art Online Alternative: Gun Gale Online,tv,"Action, Adventure, Animation",2018,6.8,FALSE
Oshi No Ko,tv,"Animation, Drama, Fantasy",2023,8.3,FALSE
Ron Kamonohashi's Forbidden Deductions,tv,"Animation, Comedy, Crime",2023,7.1,FALSE
The Night Agent,tv,"Action, Drama, Thriller",2023,7.5,FALSE
Orb: On the Movements of the Earth,tv,"Animation, Drama, History",2024,8,FALSE
Alya Sometimes Hides Her Feelings in Russian,tv,"Animation, Comedy, Romance",2024,7.2,FALSE
Surviving Summer,tv,"Drama, Family",2022,6.6,FALSE
Dahlia in Bloom: Crafting a Fresh Start with Magical Tools,tv,"Animation, Comedy, Fantasy",2024,6.1,FALSE
Failure Frame: I Became the Strongest and Annihilated Everything with Low-Level Spells,tv,"Action, Adventure, Animation",2024,6.6,FALSE
Delico's Nursery,tv,"Animation, Fantasy, Mystery",2024,5.9,FALSE
Twilight Out of Focus,tv,"Animation, Romance",2024,6.7,FALSE
Makeine: Too Many Losing Heroines!,tv,"Animation, Comedy, Drama",2024,7.6,FALSE
Shoshimin: How to Become Ordinary,tv,"Animation, Drama, Mystery",2024,7,FALSE
Days with My Stepsister,tv,"Animation, Comedy, Drama",2024,7.1,FALSE
Monster High,tv,"Animation, Comedy, Family",2022,6.3,FALSE
Is It Wrong to Try to Pick Up Girls in a Dungeon?,tv,"Action, Adventure, Animation",2015,7.4,FALSE
A Time Called You,tv,"Drama, Fantasy, Romance",2023,7.8,FALSE
Shi Xiao,tv,Drama,2024,7.9,FALSE
ID-0,tv,"Action, Adventure, Animation",2017,6.1,FALSE
Banana Fish,tv,"Action, Adventure, Animation",2018,8.2,FALSE
In Between,tv,Drama,2024,7.7,FALSE
The World's Most Amazing Vacation Rentals,tv,Reality-TV,2021,6.8,FALSE
Deceitful Love,tv,"Drama, Romance",2024,5.6,FALSE
America's Sweethearts: Dallas Cowboys Cheerleaders,tv,Documentary,2024,7,FALSE
Pokémon Horizons: The Series,tv,"Action, Adventure, Animation",2023,7.5,FALSE
Unsolved Mysteries,tv,"Crime, Documentary, Mystery",2020,7.3,FALSE
If My Wife Becomes an Elementary School Student.,tv,"Drama, Family",2022,8.1,FALSE
TRILLION GAME,tv,"Adventure, Animation, Comedy",2024,7.8,FALSE
Sound! Euphonium,tv,"Animation, Comedy, Drama",2015,7.9,FALSE
Kinnikuman: Perfect Origin Arc,tv,"Action, Adventure, Animation",2024,7,FALSE
Yellowstone,tv,"Drama, Western",2018,8.6,FALSE
The Rookie,tv,"Action, Crime, Drama",2018,8,FALSE
Castaway Diva,tv,"Comedy, Drama, Music",2023,7.9,FALSE
My Isekai Life: I Gained a Second Character Class and Became the Strongest Sage in the World!,tv,"Animation, Fantasy",2022,6.2,FALSE
The Aristocrat's Otherworldly Adventure: Serving Gods Who Go Too Far,tv,"Action, Animation, Fantasy",2023,6.8,FALSE
Jujutsu Kaisen,tv,"Action, Adventure, Animation",2020,8.5,FALSE
Wrong Side of the Tracks,tv,Drama,2021,7,FALSE
TsumaSho: If My Wife Becomes an Elementary School Student.,tv,"Animation, Comedy, Drama",2024,7.1,FALSE
Jurassic World: Camp Cretaceous,tv,"Action, Adventure, Animation",2020,7.5,FALSE
Inspector Joy,tv,"Comedy, Drama, History",2021,7.2,FALSE
Beyblade X,tv,"Action, Adventure, Animation",2023,6.7,FALSE
Dinner Time Live with David Chang,tv,Reality-TV,2024,7.5,FALSE
Becoming Champions,tv,"Documentary, Sport",2018,6.5,FALSE
Sengoku Youko,tv,"Adventure, Animation, Drama",2024,6.2,FALSE
Heartstopper,tv,"Drama, Romance",2022,8.5,FALSE
Fairies Albums,tv,"Action, Adventure, Animation",2020,7.8,FALSE
Remarriage & Desires,tv,Drama,2022,7.3,FALSE
Iron Reign,tv,"Drama, Mystery, Thriller",2024,6.4,FALSE
Brewing Love,tv,"Comedy, Drama, Romance",2024,7.1,FALSE
The Job Lot,tv,Comedy,2013,7.1,FALSE
,tv,"Documentary, Crime, Talk",2024,,FALSE
Fabulous Lives of Bollywood Wives,tv,"Documentary, Reality-TV, Romance",2020,4.2,FALSE
The Secret of the River,tv,Drama,2024,8.2,FALSE
Interview with the Vampire,tv,"Drama, Fantasy, Horror",2022,7.4,FALSE
,tv,"Family, Talk",2019,,FALSE
,tv,,2009,,FALSE
Dungeon People,tv,"Adventure, Animation, Comedy",2024,6.8,FALSE
The Empress,tv,"Drama, History, Romance",2022,7.8,FALSE
Comedy Royale,tv,"Comedy, Game-Show, Reality-TV",2023,6.2,FALSE
Re: Zero - Starting Life in Another World,tv,"Adventure, Animation, Drama",2016,8.1,FALSE
Mission: Yozakura Family,tv,"Action, Animation, Comedy",2024,6.5,FALSE
Gyeongseong Creature,tv,"Action, Drama, History",2023,7.3,FALSE
Hwarang: The Poet Warrior Youth,tv,"Action, Comedy, Drama",2016,8,FALSE
Chillin' in Another World with Level 2 Super Cheat Powers,tv,"Adventure, Animation, Comedy",2024,6.6,FALSE
Riverdale,tv,"Crime, Drama, Mystery",2017,6.5,FALSE
Twirlywoos,tv,"Animation, Family",2015,7.2,FALSE
,tv,,2019,,FALSE
Girls Band Cry,tv,"Animation, Comedy, Drama",2024,7.8,FALSE
Comedians in Cars Getting Coffee,tv,"Comedy, Family, Talk-Show",2012,8,FALSE
Starting 5,tv,"Documentary, Sport",2024,7.2,FALSE
The On1y One,tv,"Drama, Romance",2024,8.8,FALSE
Bad Genius,tv,"Crime, Drama, Thriller",2020,7.7,FALSE
The Secret of Us,tv,"Drama, Romance",2024,8.4,FALSE
Better Call Saul,tv,"Crime, Drama",2015,9,FALSE
Okupas,tv,"Crime, Drama",2000,8.9,FALSE
Bitten,tv,"Drama, Fantasy, Horror",2014,6.9,FALSE
El Príncipe,tv,"Drama, Thriller",2014,7.3,FALSE
Rick and Morty,tv,"Adventure, Animation, Comedy",2013,9.1,FALSE
Derek,tv,"Comedy, Drama",2012,8.1,FALSE
Marco Polo,tv,"Action, Adventure, Drama",2014,8,FALSE
Gotham,tv,"Action, Crime, Drama",2014,7.8,FALSE
KILL la KILL,tv,"Action, Animation, Comedy",2013,7.9,FALSE
The Flash,tv,"Action, Adventure, Drama",2014,7.5,FALSE
Ace of Diamond,tv,"Animation, Sport",2013,8.1,FALSE
"No Game, No Life",tv,"Adventure, Animation, Comedy",2014,7.6,FALSE
Ping Pong the Animation,tv,"Animation, Drama, Sport",2014,8.6,FALSE
iZombie,tv,"Comedy, Crime, Drama",2015,7.8,FALSE
Black Money Love,tv,"Action, Crime, Drama",2014,7.5,FALSE
Doctor Stranger,tv,"Action, Drama, Romance",2014,7.4,FALSE
My Love from Another Star,tv,"Comedy, Drama, Fantasy",2013,8.2,FALSE
Married at First Sight,tv,"Reality-TV, Romance",2014,6.2,FALSE
Boss & Me,tv,"Comedy, Drama, Romance",2014,7.2,FALSE
How to Get Away with Murder,tv,"Crime, Drama, Mystery",2014,8.1,FALSE
Gomorrah,tv,"Crime, Drama, Thriller",2014,8.6,FALSE
Yakari,tv,"Adventure, Animation, Family",2005,6.7,FALSE
The Empress Ki,tv,"Action, Drama, History",2013,8.4,FALSE
Bee and PuppyCat,tv,"Action, Adventure, Animation",2013,8.1,FALSE
Steven Universe,tv,"Action, Adventure, Animation",2013,8.2,FALSE
Fated to Love You,tv,"Comedy, Romance",2014,7.9,FALSE
Robocar Poli,tv,"Adventure, Animation, Comedy",2011,5.9,FALSE
Akame ga Kill!,tv,"Action, Animation, Comedy",2014,7.8,FALSE
Aquarius,tv,"Biography, Crime, Drama",2015,7,FALSE
Z Nation,tv,"Action, Comedy, Drama",2014,6.7,FALSE
Tokyo Ghoul,tv,"Action, Animation, Drama",2014,7.7,FALSE
Madam Secretary,tv,"Drama, Thriller",2014,7.8,FALSE
Monthly Girls' Nozaki-kun,tv,"Animation, Comedy, Romance",2014,7.5,FALSE
Terra Formars,tv,"Action, Animation, Horror",2014,6.4,FALSE
Fate/stay night [Unlimited Blade Works],tv,"Action, Adventure, Animation",2014,8,FALSE
Yowamushi Pedal,tv,"Animation, Comedy, Drama",2013,7.6,FALSE
Parasyte: The Maxim,tv,"Action, Animation, Drama",2014,8.3,FALSE
Secret Door,tv,"Drama, History",2014,7.3,FALSE
Hozuki's Coolheadedness,tv,"Animation, Comedy, Fantasy",2014,7.1,FALSE
19-2,tv,"Crime, Drama",2014,8.1,FALSE
The Missing,tv,"Crime, Drama, Mystery",2014,8.2,FALSE
Breathless,tv,Drama,2013,6.8,FALSE
Vanderpump Rules,tv,Reality-TV,2013,6.2,FALSE
Drifters,tv,Comedy,2013,7,FALSE
Birth of a Beauty,tv,"Comedy, Romance",2014,6.9,FALSE
Pinocchio,tv,"Comedy, Drama, Mystery",2014,8.1,FALSE
World Trigger,tv,"Action, Animation, Sci-Fi",2014,7.4,FALSE
Schitt's Creek,tv,Comedy,2015,8.5,FALSE
Your Lie in April,tv,"Animation, Comedy, Drama",2014,8.5,FALSE
Sense8,tv,"Drama, Mystery, Sci-Fi",2015,8.2,FALSE
Healer,tv,"Action, Comedy, Crime",2014,8.4,FALSE
Unbreakable Kimmy Schmidt,tv,Comedy,2015,7.5,FALSE
Maya the Bee,tv,"Adventure, Animation, Comedy",2012,5.6,FALSE
All Hail King Julien,tv,"Action, Adventure, Animation",2014,7.1,FALSE
Hellsing Ultimate,tv,"Action, Animation, Fantasy",2006,8.2,FALSE
Ever After High,tv,"Adventure, Animation, Comedy",2013,7.8,FALSE
Alaskan Bush People,tv,Reality-TV,2014,6,FALSE
Detectorists,tv,Comedy,2014,8.6,FALSE
Barbie: Life in the Dreamhouse,tv,"Animation, Comedy, Family",2012,7.6,FALSE
Henry Danger,tv,"Action, Comedy, Family",2014,6.1,FALSE
"Nicky, Ricky, Dicky & Dawn",tv,"Comedy, Family",2014,5.5,FALSE
Good Witch,tv,"Comedy, Drama, Fantasy",2015,7.3,FALSE
When Calls the Heart,tv,"Drama, History, Romance",2014,7.9,FALSE
The Adventures of Puss in Boots,tv,"Action, Adventure, Animation",2015,6.5,FALSE
"Hyde, Jekyll, Me",tv,"Comedy, Drama, Romance",2015,7.1,FALSE
Catastrophe,tv,Comedy,2015,8.2,FALSE
Vorstadtweiber,tv,"Comedy, Drama",2015,7.5,FALSE
Wet Hot American Summer: First Day of Camp,tv,Comedy,2015,7.3,FALSE
Bloodline,tv,"Drama, Thriller",2015,7.8,FALSE
Desi Rascals,tv,Documentary,2015,5.6,FALSE
GTO: Great Teacher Onizuka,tv,"Action, Adventure, Comedy",1998,8.4,FALSE
Gegege no Kitarô,tv,"Animation, Comedy, Fantasy",2007,7.3,FALSE
Ghost in the Shell Arise: Alternative Architecture,tv,"Action, Animation, Drama",2015,7.3,FALSE
Blood,tv,"Drama, Romance, Thriller",2015,6.5,FALSE
Poldark,tv,"Drama, Romance",2015,8.3,FALSE
The Seven Deadly Sins,tv,"Action, Adventure, Animation",2014,7.7,FALSE
Shahs of Sunset,tv,Reality-TV,2012,4.8,FALSE
Crno-bijeli svijet,tv,"Comedy, Drama",2015,8.7,FALSE
My Sunshine,tv,Romance,2015,6.6,FALSE
Rabbids Invasion,tv,"Animation, Comedy, Family",2013,5.4,FALSE
SamSam,tv,Animation,2007,7.4,FALSE
Seraph of the End,tv,"Action, Adventure, Animation",2015,7.4,FALSE
Ash vs Evil Dead,tv,"Action, Comedy, Horror",2015,8.4,FALSE
"Kill Me, Heal Me",tv,"Comedy, Drama, Romance",2015,8.3,FALSE
Fear the Walking Dead,tv,"Drama, Horror, Sci-Fi",2015,6.8,FALSE
The Girl Who Sees Smells,tv,"Comedy, Drama, Fantasy",2015,7.1,FALSE
Botched,tv,Reality-TV,2014,6.8,FALSE
The New Adventures of Lucky Luke,tv,"Animation, Comedy, Family",2001,7,FALSE
Grace and Frankie,tv,Comedy,2015,8.2,FALSE
Blood Blockade Battlefront,tv,"Action, Adventure, Animation",2015,7.2,FALSE
UnREAL,tv,Drama,2015,7.7,FALSE
Chef's Table,tv,"Biography, Documentary",2015,8.5,FALSE
The Next Step,tv,"Drama, Family, Romance",2013,6.3,FALSE
Tiny House Nation,tv,Reality-TV,2014,7.1,FALSE
The Heroic Legend of Arslan,tv,"Action, Adventure, Animation",2015,7.5,FALSE
Between,tv,"Drama, Mystery, Sci-Fi",2015,5.9,FALSE
Blood Sweat and Heels,tv,"Documentary, Reality-TV",2014,6.2,FALSE
Vis a vis,tv,"Drama, Thriller",2015,8.1,FALSE
ThirTEEN Terrors,tv,"Horror, Mystery, Thriller",2014,6.8,FALSE
Heidi,tv,"Adventure, Animation, Drama",2015,7.1,FALSE
Unforgotten,tv,"Crime, Drama, Mystery",2015,8.4,FALSE
Inspector Gadget,tv,"Action, Adventure, Animation",2015,4.6,FALSE
Who Are You: School 2015,tv,"Drama, Mystery, Romance",2015,7.6,FALSE
The Undertaker,tv,Crime,2013,7.3,FALSE
Ore Monogatari!!,tv,"Animation, Comedy, Romance",2015,7.8,FALSE
Saving My Stupid Youth,tv,Comedy,2014,7.3,FALSE
Lego City,tv,Animation,2011,5.9,FALSE
Murder in Successville,tv,"Comedy, Crime, Mystery",2015,7.7,FALSE
Richie Rich,tv,Comedy,2015,3.3,FALSE
DC's Legends of Tomorrow,tv,"Action, Adventure, Drama",2016,6.7,FALSE
THE Producers,tv,"Comedy, Drama, Romance",2015,7.3,FALSE
Warm and Cozy,tv,"Comedy, Romance",2015,6.8,FALSE
Superstore,tv,Comedy,2015,7.9,FALSE
Lovesick,tv,Comedy,2014,8,FALSE
Altes Geld,tv,Comedy,2015,7.3,FALSE
Ballers,tv,"Comedy, Drama, Sport",2015,7.8,FALSE
Blindspot,tv,"Action, Crime, Drama",2015,7.3,FALSE
Dragon Ball Super,tv,"Action, Adventure, Animation",2015,8.3,FALSE
Bella and the Bulldogs,tv,"Comedy, Drama, Family",2015,5.3,FALSE
Kamisama Kiss,tv,"Animation, Comedy, Fantasy",2012,8.1,FALSE
Acquitted,tv,"Crime, Drama",2015,7.4,FALSE
Some Assembly Required,tv,"Comedy, Family",2014,4.6,FALSE
Humans,tv,"Drama, Sci-Fi",2015,7.9,FALSE
Billions,tv,Drama,2016,8.3,FALSE
Bunk'd,tv,"Comedy, Drama, Family",2015,5.4,FALSE
Forged in Fire,tv,"Game-Show, Reality-TV",2015,8.2,FALSE
,tv,"Crime, Action & Adventure",2015,,FALSE
Ushio & Tora,tv,"Action, Animation, Comedy",2015,7.6,FALSE
Transformers: Robots in Disguise,tv,"Action, Adventure, Animation",2014,5.9,FALSE
Lucifer,tv,"Crime, Drama, Fantasy",2016,8,FALSE
Glitch,tv,"Drama, Horror, Sci-Fi",2015,7.2,FALSE
Shadowhunters,tv,"Action, Drama, Fantasy",2016,6.5,FALSE
The First Republic,tv,Drama,2014,6.7,FALSE
,tv,"Animation, Kids",2014,,FALSE
Yong Pal,tv,"Drama, Romance",2015,7.4,FALSE
Club de Cuervos,tv,"Comedy, Drama, Sport",2015,8.2,FALSE
The Last Kingdom,tv,"Action, Drama, History",2015,8.5,FALSE
Dinotrux,tv,"Action, Adventure, Animation",2015,6.7,FALSE
Narcos,tv,"Biography, Crime, Drama",2015,8.7,FALSE
Bibi Blocksberg,tv,"Animation, Family, Fantasy",1994,5.9,FALSE
Taskmaster,tv,"Comedy, Game-Show",2015,9,FALSE
Project Mc²,tv,Family,2015,6.2,FALSE
The Time in Between,tv,"Adventure, Drama, History",2013,8.3,FALSE
F Is for Family,tv,"Animation, Comedy, Drama",2015,8,FALSE
Documentary Now!,tv,Comedy,2015,8.1,FALSE
In aller Freundschaft - Die jungen Ärzte,tv,Drama,2015,5.5,FALSE
Fuller House,tv,"Comedy, Drama, Family",2016,6.7,FALSE
Gate,tv,"Action, Adventure, Animation",2015,7.5,FALSE
Utopia,tv,Comedy,2014,8.3,FALSE
Alone,tv,"Documentary, Game-Show, Reality-TV",2015,8.4,FALSE
Lady of Steel,tv,"Crime, Drama, Romance",2014,6.8,FALSE
She Was Pretty,tv,"Comedy, Romance",2015,7.6,FALSE
Trotro,tv,"Animation, Family",2004,6.4,FALSE
On the Wings of Love,tv,"Comedy, Drama, Romance",2015,6.8,FALSE
Peter Rabbit,tv,"Adventure, Animation, Family",2012,5.7,FALSE
One Punch Man,tv,"Action, Animation, Comedy",2015,8.7,FALSE
Prokurator,tv,Crime,2015,6.8,FALSE
Reply 1988,tv,"Comedy, Drama, Family",2015,9,FALSE
Modus,tv,"Crime, Drama, Mystery",2015,6.7,FALSE
Border: Keishichô Sôsa Ikka Satsujinhan Sôsa Dai 4-gakkari,tv,Drama,2014,7.5,FALSE
Parents mode d'emploi,tv,Comedy,2013,6.1,FALSE
Danger Mouse,tv,"Action, Adventure, Animation",2015,7.1,FALSE
W/Bob and David,tv,Comedy,2015,7.3,FALSE
Cúmplices de um Resgate,tv,"Adventure, Family, Music",2015,6,FALSE
Call My Agent!,tv,"Comedy, Drama",2015,8.3,FALSE
Overlord,tv,"Action, Adventure, Animation",2015,7.6,FALSE
Nirvana in Fire,tv,"Action, Drama, Fantasy",2015,8.9,FALSE
Preacher,tv,"Action, Adventure, Comedy",2016,7.9,FALSE
Master of None,tv,"Comedy, Drama",2015,8.2,FALSE
Oh My Venus,tv,"Comedy, Drama, Romance",2015,7.7,FALSE
Versailles,tv,"Biography, Drama, History",2015,7.9,FALSE
Mobile Suit Gundam: Iron-Blooded Orphans,tv,"Action, Animation, Drama",2015,7.9,FALSE
Wakfu,tv,"Action, Adventure, Animation",2007,8.1,FALSE
The Magicians,tv,"Drama, Fantasy, Mystery",2015,7.6,FALSE
Making a Murderer,tv,"Crime, Documentary",2015,8.5,FALSE
Servant of the People,tv,Comedy,2015,7.3,FALSE
Shirobako,tv,"Animation, Comedy, Drama",2014,8,FALSE
Capital,tv,Drama,2015,6.8,FALSE
American Crime Story,tv,"Biography, Crime, Drama",2016,8.4,FALSE
Frontier,tv,"Adventure, Drama, History",2016,7.1,FALSE
Alvinnn!!! And the Chipmunks,tv,"Animation, Comedy, Family",2015,4.6,FALSE
The New Adventures of Lassie,tv,"Adventure, Animation, Comedy",2014,7.5,FALSE
Dr. Storks,tv,Drama,2015,7.4,FALSE
Bnei Aruba,tv,"Drama, Thriller",2013,7.5,FALSE
Bedrag,tv,"Crime, Drama, Thriller",2016,7.6,FALSE
Dawn of the Croods,tv,"Adventure, Animation, Comedy",2015,5.8,FALSE
Real Rob,tv,Comedy,2015,6.3,FALSE
Signal,tv,"Crime, Drama, Fantasy",2016,8.5,FALSE
Trapped,tv,"Crime, Drama, Mystery",2015,8,FALSE
We're Lalaloopsy,tv,Animation,2017,6.5,FALSE
Zack and Quack,tv,"Adventure, Animation, Family",2012,6.5,FALSE
Pesadilla en la cocina,tv,Reality-TV,2012,6.8,FALSE
Descendants of the Sun,tv,"Action, Comedy, Drama",2016,8.2,FALSE
Degrassi: Next Class,tv,"Drama, Romance",2016,6.8,FALSE
Rebellion,tv,"Drama, History, War",2016,7.1,FALSE
Crashing,tv,Comedy,2016,7.6,FALSE
Ajin,tv,"Action, Adventure, Animation",2016,7.5,FALSE
A Series of Unfortunate Events,tv,"Adventure, Comedy, Drama",2017,7.7,FALSE
Flaked,tv,"Comedy, Drama, Romance",2016,7.2,FALSE
Emergency Interrogation Room,tv,Mystery,2014,7.4,FALSE
Miraculous: Tales of Ladybug & Cat Noir,tv,"Action, Adventure, Animation",2015,7.5,FALSE
The Get Down,tv,"Drama, Music, Musical",2016,8.2,FALSE
PJ Masks,tv,"Action, Adventure, Animation",2015,5.3,FALSE
Chelsea Does,tv,"Documentary, Talk-Show",2016,7.4,FALSE
Marseille,tv,Drama,2016,6.8,FALSE
The Ranch,tv,"Comedy, Drama, Western",2016,7.5,FALSE
The Crown,tv,"Biography, Drama, History",2016,8.6,FALSE
Atlanta,tv,"Comedy, Drama, Music",2016,8.6,FALSE
Night and Day,tv,Thriller,2016,7.5,FALSE
Cooked,tv,Documentary,2016,8,FALSE
Kördügüm,tv,Drama,2016,6.6,FALSE
Underwear,tv,"Comedy, Drama",2015,7.2,FALSE
American Ninja Warrior: Ninja vs Ninja,tv,"Action, Game-Show, Reality-TV",2016,7.9,FALSE
,tv,"Kids, Animation",2005,,FALSE
The Red Band Society,tv,Drama,2014,7.3,FALSE
The Break,tv,"Crime, Drama, Thriller",2016,7.6,FALSE
Good Morning Call,tv,"Comedy, Romance",2016,7.4,FALSE
Taboo,tv,"Drama, Mystery, Thriller",2017,8.3,FALSE
Marriage Contract,tv,Drama,2016,7.5,FALSE
Doraemon,tv,"Animation, Comedy, Drama",2005,8.4,FALSE
Goodbye Mr. Black,tv,"Drama, Thriller",2016,7,FALSE
Slasher,tv,"Crime, Drama, Horror",2016,6.7,FALSE
Bananas in Pyjamas,tv,"Animation, Family",2011,4.5,FALSE
Letterkenny,tv,Comedy,2016,8.6,FALSE
Anomalia,tv,"Drama, Fantasy, Mystery",2016,5.5,FALSE
Van Helsing,tv,"Action, Drama, Fantasy",2016,6.3,FALSE
Konosuba: God's Blessing on This Wonderful World!,tv,"Adventure, Animation, Comedy",2016,7.8,FALSE
60 Days In,tv,"Crime, Documentary, Reality-TV",2016,7.6,FALSE
Girlboss,tv,Comedy,2017,7,FALSE
The Cuba Libre Story,tv,"Documentary, History",2015,7.6,FALSE
The Imperial Doctress,tv,"Drama, Romance",2016,6.9,FALSE
Bungo Stray Dogs,tv,"Action, Animation, Comedy",2016,7.8,FALSE
Haven't You Heard? I'm Sakamoto,tv,"Animation, Comedy",2016,7.1,FALSE
Kabaneri of the Iron Fortress,tv,"Action, Adventure, Animation",2016,7.2,FALSE
Bodo,tv,"Biography, Drama, History",2016,6.5,FALSE
The Characters,tv,Comedy,2016,5.4,FALSE
Wynonna Earp,tv,"Action, Drama, Fantasy",2016,7.4,FALSE
You Me Her,tv,"Comedy, Drama, Romance",2016,7,FALSE
Marcella,tv,"Crime, Drama, Mystery",2016,7.3,FALSE
Animal Kingdom,tv,"Crime, Drama",2016,8.2,FALSE
Boomers,tv,Comedy,2014,7,FALSE
Tanaka-kun Is Always Listless,tv,"Animation, Comedy",2016,7.4,FALSE
Kuromukuro,tv,"Action, Animation, Sci-Fi",2016,7.2,FALSE
The Durrells,tv,"Biography, Comedy, Drama",2016,8.2,FALSE
Thou Shalt Not Kill,tv,"Crime, Drama, Mystery",2015,7.2,FALSE
Kong: King of the Apes,tv,"Action, Adventure, Animation",2016,5.7,FALSE
Love in the Moonlight,tv,"Comedy, Drama, History",2016,7.8,FALSE
The Secret,tv,"Biography, Drama, Thriller",2016,7.1,FALSE
Uncontrollably Fond,tv,"Comedy, Drama, Romance",2016,7.8,FALSE
Lady Dynamite,tv,Comedy,2016,7.4,FALSE
Doctors,tv,"Comedy, Drama, Romance",2016,7.6,FALSE
W,tv,"Action, Comedy, Drama",2016,8,FALSE
Secret City,tv,"Mystery, Thriller",2016,7.4,FALSE
Public Enemy,tv,"Crime, Drama, Mystery",2016,7.4,FALSE
Submission,tv,"Drama, Mystery, Romance",2016,5.4,FALSE
Beautiful Gong Shim,tv,"Comedy, Crime, Drama",2016,7.4,FALSE
Moon Lovers: Scarlet Heart Ryeo,tv,"Action, Drama, Fantasy",2016,8.6,FALSE
The Windsors,tv,Comedy,2016,7.2,FALSE
Chelsea,tv,"Comedy, Talk-Show",2016,6.4,FALSE
Voltron: Legendary Defender,tv,"Action, Adventure, Animation",2016,8,FALSE
Don't Dare to Dream,tv,"Comedy, Romance",2016,7.7,FALSE
The Good Place,tv,"Comedy, Drama, Fantasy",2016,8.2,FALSE
Tootuff,tv,"Animation, Family",2001,5.8,FALSE
Terrace House,tv,"Drama, Reality-TV",2015,8.1,FALSE
Hibana,tv,Drama,2016,7.7,FALSE
Queen of the South,tv,"Action, Crime, Drama",2016,8,FALSE
Stranger Things,tv,"Drama, Fantasy, Horror",2016,8.7,FALSE
Spartan: Ultimate Team Challenge,tv,Game-Show,2016,5.9,FALSE
Medici,tv,"Biography, Drama, History",2016,7.8,FALSE
LoliRock,tv,"Action, Adventure, Animation",2014,7.5,FALSE
Love O2O,tv,"Drama, Romance",2016,7.7,FALSE
13 Reasons Why,tv,"Drama, Mystery, Thriller",2017,7.5,FALSE
Paquita Salas,tv,Comedy,2016,8,FALSE
Greenleaf,tv,Drama,2016,7.5,FALSE
Gypsy,tv,"Drama, Thriller",2017,6.7,FALSE
Age of Youth,tv,"Comedy, Drama, Romance",2016,8.2,FALSE
Legend of the Blue Sea,tv,"Comedy, Drama, Fantasy",2016,8.1,FALSE
Designated Survivor,tv,"Action, Drama, Mystery",2016,7.4,FALSE
Last Chance U,tv,"Documentary, Sport",2016,8.4,FALSE
Word Party,tv,"Animation, Family",2016,5.5,FALSE
Mob Psycho 100,tv,"Action, Animation, Comedy",2016,8.5,FALSE
Cinderella and the Four Knights,tv,"Comedy, Romance",2016,7.4,FALSE
The Deep,tv,"Action, Adventure, Animation",2015,7.7,FALSE
Robin Hood: Mischief in Sherwood,tv,"Adventure, Animation, Family",2014,6,FALSE
This Is Us,tv,"Comedy, Drama, Romance",2016,8.7,FALSE
You Can't Ask That,tv,Documentary,2016,8.8,FALSE
Haters Back Off!,tv,"Comedy, Drama, Family",2016,5.9,FALSE
One Against All,tv,Drama,2016,7.7,FALSE
El marginal,tv,"Crime, Drama, Mystery",2016,8.1,FALSE
Eastsiders,tv,Drama,2012,6.9,FALSE
Home: Adventures with Tip & Oh,tv,"Adventure, Animation, Comedy",2016,6.1,FALSE
Beat Bugs,tv,"Adventure, Animation, Comedy",2016,7.5,FALSE
Chesapeake Shores,tv,"Drama, Family",2016,7.5,FALSE
Bottersnikes & Gumbles,tv,"Adventure, Animation, Comedy",2015,4.9,FALSE
Fearless,tv,Documentary,2016,7.1,FALSE
Victoria,tv,"Biography, Drama, History",2016,8.2,FALSE
Monica and Friends,tv,"Adventure, Animation, Comedy",1976,8.2,FALSE
People Just Do Nothing,tv,"Comedy, Music",2014,8.5,FALSE
RuPaul's Drag Race All Stars,tv,"Game-Show, Reality-TV",2012,8.5,FALSE
Sleepeeer Hit!,tv,"Comedy, Drama",2016,7.9,FALSE
Kidou Senshi Gundam Unicorn RE:0096,tv,"Action, Drama, Sci-Fi",2016,8.5,FALSE
La marraine,tv,Crime,2014,7.5,FALSE
Beyblade Burst,tv,"Action, Animation, Comedy",2016,6.9,FALSE
